order_id,order_datetime,customer_id,total_amount,num_items
90170518,2024-02-02T04:22:03.502884,3,56.64,3
90181321,2024-02-06T12:37:17.994959,16,39.31,2
90186636,2024-02-06T12:47:32.328464,12,73.67,4
90196123,2024-02-05T04:08:54.811776,14,136.02,5
90200357,2024-02-01T21:12:50.373363,29,44.97,3
90202326,2024-02-06T10:40:40.896430,13,44.40,1
90202681,2024-02-05T22:23:23.226357,5,59.54,4
90208788,2024-02-08T10:53:36.140606,23,18.28,1
90210512,2024-02-07T04:04:18.460447,14,55.72,2
90213495,2024-02-06T01:37:20.508730,6,40.60,2
90221011,2024-02-06T21:27:12.585737,2,12.15,1
90221135,2024-02-04T08:47:20.616319,28,61.60,4
90241652,2024-02-10T18:36:55.789991,3,55.92,3
90266097,2024-02-05T00:23:21.855829,18,21.47,2
90274437,2024-02-05T07:39:59.070787,13,66.79,3
90281416,2024-02-05T05:00:49.218840,14,38.60,3
90293970,2024-02-07T15:28:00.588242,17,136.51,5
90304501,2024-02-06T10:13:23.064329,27,46.22,2
90305787,2024-02-08T19:08:28.660759,27,37.18,3
90306091,2024-02-09T04:22:53.751105,13,84.79,2
90316594,2024-02-10T19:28:17.746510,10,18.19,2
90334627,2024-02-02T11:22:32.011385,24,20.15,3
90356399,2024-02-02T00:36:33.131696,27,13.52,2
90364890,2024-02-05T01:08:24.416214,25,40.88,3
90373226,2024-02-08T07:14:23.226817,19,53.49,4
90390562,2024-02-05T07:25:00.712078,18,16.77,1
90408528,2024-02-06T22:43:51.416804,13,51.80,3
90409361,2024-02-08T20:35:08.103398,19,57.48,3
90412005,2024-02-06T08:07:10.903578,4,33.06,4
90415836,2024-02-03T00:20:57.765955,10,48.77,2
90416273,2024-02-06T01:50:55.628955,4,24.45,3
90426156,2024-02-08T03:47:48.439548,27,4.47,1
90447819,2024-02-05T10:19:38.929897,13,2.76,1
90471099,2024-02-01T12:06:07.962895,19,60.73,4
90471204,2024-02-09T15:07:07.577401,11,11.47,2
90476863,2024-02-06T23:49:40.194529,28,45.56,2
90479469,2024-02-02T01:34:48.651443,30,40.61,4
90483947,2024-02-05T03:04:19.582938,26,20.25,1
90491212,2024-02-10T19:01:43.112148,12,26.48,2
90500842,2024-02-02T11:35:28.000205,19,45.24,2
90540260,2024-02-01T11:41:24.921119,25,43.60,3
90549072,2024-02-10T19:48:18.505522,28,39.93,4
90553098,2024-02-09T07:38:35.980581,23,4.92,1
90565895,2024-02-05T13:28:42.720592,8,41.60,1
90576253,2024-02-02T07:20:15.942677,28,64.86,4
90605613,2024-02-06T01:49:08.817794,10,13.97,3
90612188,2024-02-02T20:46:42.672109,26,66.38,4
90617131,2024-02-05T19:59:03.529056,9,160.47,5
90620109,2024-02-05T04:28:11.045995,2,75.03,3
90628744,2024-02-06T22:20:33.950308,26,33.90,3
90641393,2024-02-06T07:08:59.266719,15,35.52,1
90657259,2024-02-09T11:23:23.323614,25,42.99,3
90672352,2024-02-10T12:45:20.149408,10,88.89,4
90686926,2024-02-08T18:47:27.984909,16,38.44,2
90713585,2024-02-02T18:33:48.173417,16,37.56,2
90725367,2024-02-10T00:58:45.748060,14,29.40,1
90746553,2024-02-06T02:16:04.842039,2,27.52,2
90757366,2024-02-01T20:37:51.676369,18,127.51,5
90764551,2024-02-02T01:26:35.466964,23,28.40,4
90765199,2024-02-10T07:23:46.319255,19,93.06,5
90788278,2024-02-08T18:29:17.438582,10,38.97,2
90800752,2024-02-01T18:19:37.263015,13,5.37,1
90803040,2024-02-05T03:12:11.386586,23,6.72,2
90813080,2024-02-02T19:55:46.997647,8,72.64,2
90819741,2024-02-02T08:48:47.523108,25,21.15,2
90823136,2024-02-01T05:32:07.912374,6,42.09,3
90829547,2024-02-05T19:44:08.167388,25,30.86,4
90832992,2024-02-05T03:10:48.148434,2,27.20,4
90856397,2024-02-09T22:58:32.709580,16,1.49,1
90881445,2024-02-02T04:21:47.950197,16,7.45,1
90903625,2024-02-06T21:49:30.775799,2,31.97,5
90905129,2024-02-02T10:06:47.506905,11,49.28,3
90915366,2024-02-06T10:53:19.968562,26,54.98,3
90927905,2024-02-08T23:32:14.083681,28,47.64,2
90939158,2024-02-01T17:56:46.247787,28,87.96,5
90952230,2024-02-08T05:48:07.371553,29,22.33,2
90953162,2024-02-04T10:06:09.091758,26,58.63,3
90961527,2024-02-10T06:29:50.839133,17,78.38,4
90962067,2024-02-05T06:47:38.106862,13,34.72,1
90971710,2024-02-10T22:42:46.971447,18,49.74,3
90980400,2024-02-01T23:15:17.560163,27,62.81,4
90995219,2024-02-04T10:37:58.648901,28,32.75,1
90996992,2024-02-05T08:40:13.190412,4,46.48,4
91014140,2024-02-06T12:08:55.446047,24,75.06,3
91029188,2024-02-06T19:01:15.038656,8,44.81,4
91029259,2024-02-08T14:51:04.989198,16,42.63,5
91029390,2024-02-04T00:27:06.073621,2,26.04,1
91031235,2024-02-08T03:56:27.226833,2,22.96,2
91035960,2024-02-05T10:10:47.229788,20,52.14,3
91041694,2024-02-05T04:16:09.439760,28,62.74,3
91070610,2024-02-05T00:10:24.019327,29,26.85,1
91075231,2024-02-10T13:50:04.502682,25,15.64,1
91075824,2024-02-07T03:22:52.885369,28,45.13,2
91083139,2024-02-10T09:03:23.369136,24,72.18,3
91084631,2024-02-09T19:34:59.101732,23,7.59,2
91090022,2024-02-06T04:49:25.584638,30,13.62,1
91090709,2024-02-02T00:31:24.334017,20,35.30,3
91092563,2024-02-05T22:53:26.162152,12,21.31,3
91093359,2024-02-07T12:53:54.003202,9,18.06,1
91100005,2024-02-07T02:44:53.342097,24,3.65,1
91103029,2024-02-10T16:45:17.418042,15,6.95,1
91108326,2024-02-02T10:03:31.428109,1,76.92,4
91116704,2024-02-05T01:17:58.620457,12,77.76,5
91117992,2024-02-07T15:12:47.774076,17,10.53,2
91123180,2024-02-08T06:29:19.556360,18,117.89,5
91123862,2024-02-03T02:23:34.284806,16,3.91,1
91138833,2024-02-06T12:26:38.308686,25,36.21,3
91148978,2024-02-01T08:39:34.985122,27,40.48,4
91152508,2024-02-04T23:47:11.017890,11,86.44,2
91158706,2024-02-05T13:15:11.336030,20,73.81,5
91159981,2024-02-05T22:05:07.465483,16,44.25,3
91185243,2024-02-09T18:15:04.109938,14,12.12,1
91192755,2024-02-10T07:03:36.779081,17,50.64,3
91193776,2024-02-01T13:46:59.078993,12,57.88,2
91200208,2024-02-02T08:49:44.757171,24,56.78,3
91209608,2024-02-05T18:41:20.053227,15,23.43,1
91210612,2024-02-02T13:48:22.440964,13,31.02,4
91216528,2024-02-04T04:28:19.267434,25,32.27,2
91225076,2024-02-05T14:14:23.384147,2,32.02,2
91225382,2024-02-05T19:24:10.730265,6,94.71,5
91225501,2024-02-07T13:29:44.470230,30,33.96,4
91228165,2024-02-05T16:25:26.776977,9,36.56,1
91229141,2024-02-06T03:15:31.231150,4,48.45,4
91238883,2024-02-02T09:05:48.824842,5,32.03,2
91247126,2024-02-08T05:28:14.958560,24,35.00,4
91247569,2024-02-05T07:36:08.154954,30,18.65,3
91254176,2024-02-06T12:37:29.075816,12,60.37,3
91254576,2024-02-07T04:52:44.492972,5,21.48,1
91261816,2024-02-06T01:17:40.794084,26,54.40,4
91270777,2024-02-04T04:40:28.779648,23,17.36,1
91273067,2024-02-02T15:43:10.426312,13,99.91,4
91277103,2024-02-06T16:26:45.572200,8,22.48,1
91281285,2024-02-06T23:33:02.222255,5,26.09,2
91283870,2024-02-02T02:10:59.483687,10,75.04,3
91288778,2024-02-07T16:20:47.122300,6,3.91,1
91289807,2024-02-02T22:12:13.252717,4,94.05,3
91323518,2024-02-06T00:06:45.154387,25,14.08,1
91333302,2024-02-06T04:18:06.733854,16,45.01,2
91381696,2024-02-09T09:21:02.315148,12,12.22,2
91382541,2024-02-06T05:09:41.541226,21,73.80,3
91386036,2024-02-10T00:26:28.408371,19,32.97,2
91388679,2024-02-04T09:01:10.712701,27,19.65,1
91418103,2024-02-04T02:47:59.266194,1,47.55,1
91422777,2024-02-02T23:22:12.652143,11,42.15,5
91424312,2024-02-06T09:09:52.734090,23,8.44,2
91425740,2024-02-06T05:26:28.332911,27,113.75,5
91445531,2024-02-07T02:08:02.933826,12,58.61,3
91458900,2024-02-05T18:18:15.884404,12,43.63,4
91485640,2024-02-09T05:38:42.137873,19,98.68,4
91493557,2024-02-10T19:19:01.864422,6,67.45,5
91512860,2024-02-08T02:12:31.318060,22,6.55,1
91524585,2024-02-05T00:25:56.651895,11,92.90,4
91530395,2024-02-05T16:18:01.670061,18,18.86,2
91534814,2024-02-02T14:09:11.102627,4,2.58,1
91560050,2024-02-06T03:52:01.310603,14,75.20,2
91566503,2024-02-06T01:01:34.725693,7,2.84,1
91581323,2024-02-05T03:37:55.514583,11,23.29,2
91584590,2024-02-06T23:00:55.095630,28,12.49,2
91584662,2024-02-08T10:22:25.719363,7,48.80,2
91593340,2024-02-02T02:54:46.819057,27,55.93,3
91602667,2024-02-05T10:49:40.153542,20,109.55,5
91606374,2024-02-06T05:37:24.251327,2,85.39,3
91606420,2024-02-06T01:34:20.579095,9,61.07,5
91619020,2024-02-08T07:22:17.838815,5,55.72,4
91623022,2024-02-07T07:16:32.870507,25,1.29,1
91633142,2024-02-06T03:16:03.446975,28,16.60,2
91639503,2024-02-07T23:50:35.401908,12,68.70,5
91653112,2024-02-03T20:41:55.433819,17,56.44,4
91658118,2024-02-10T03:16:13.195045,17,47.62,4
91660186,2024-02-06T01:33:29.141571,2,89.92,5
91670639,2024-02-01T04:10:49.841057,14,57.09,4
91677039,2024-02-01T07:25:34.434866,4,14.08,1
91696114,2024-02-10T15:45:04.686256,10,85.31,3
91699491,2024-02-01T15:14:59.625306,9,54.16,4
91709570,2024-02-04T02:24:56.855280,19,63.32,4
91720930,2024-02-04T16:14:43.197391,14,54.86,3
91731043,2024-02-10T05:17:07.036607,22,17.77,3
91737267,2024-02-05T05:01:02.952743,23,40.74,3
91758055,2024-02-10T10:06:30.461599,15,61.85,5
91771353,2024-02-08T17:44:56.483056,22,57.54,3
91772706,2024-02-05T18:02:48.984004,3,35.35,2
91774744,2024-02-05T14:53:20.742157,16,2.84,1
91779754,2024-02-01T00:33:19.331475,2,57.44,4
91796164,2024-02-09T08:07:02.785659,12,95.51,5
91805938,2024-02-06T11:07:43.863616,21,66.47,5
91812548,2024-02-06T15:42:15.057820,5,52.61,3
91814148,2024-02-06T11:24:39.618394,18,1.86,1
91818786,2024-02-05T09:35:46.788830,16,67.87,4
91845214,2024-02-08T06:39:32.080470,23,25.91,3
91869798,2024-02-02T11:26:41.208896,26,39.32,2
91875639,2024-02-06T06:29:15.964646,30,68.33,3
91883715,2024-02-01T08:28:43.316756,1,13.10,1
91892580,2024-02-10T02:01:36.458849,23,79.60,4
91894303,2024-02-01T23:58:12.643789,7,31.06,4
91898797,2024-02-05T12:12:42.380453,24,3.33,1
91899563,2024-02-07T10:09:58.327859,6,97.79,5
91905327,2024-02-01T14:42:04.869185,18,31.94,3
91909371,2024-02-02T21:48:56.618150,8,23.25,3
91915907,2024-02-06T15:25:08.654467,21,18.06,1
91921851,2024-02-05T06:45:31.515526,27,25.44,2
91935658,2024-02-05T11:18:07.880510,16,35.97,3
91948282,2024-02-08T00:09:40.098798,17,6.55,1
91952054,2024-02-06T09:56:09.813249,15,20.67,1
91954025,2024-02-04T22:48:00.069977,22,94.75,5
91967349,2024-02-01T15:34:22.740621,18,68.74,5
92001045,2024-02-05T03:17:14.557449,4,9.51,1
92006052,2024-02-10T21:35:33.828043,14,22.36,1
92006473,2024-02-05T04:03:15.224148,26,45.16,4
92007822,2024-02-06T09:46:43.603348,7,36.92,3
92045825,2024-02-07T21:03:49.191583,18,32.29,4
92048507,2024-02-06T00:27:54.486551,18,63.20,4
92051635,2024-02-02T07:50:50.225382,12,81.12,5
92055566,2024-02-06T14:04:11.913317,4,31.89,4
92055626,2024-02-08T08:57:25.303834,16,61.61,3
92068528,2024-02-05T06:26:11.011807,1,43.97,4
92075572,2024-02-01T13:54:46.717778,3,5.95,2
92075756,2024-02-01T18:19:35.119949,13,81.02,4
92090708,2024-02-05T15:12:31.875176,12,87.02,3
92107072,2024-02-06T22:06:13.502897,21,76.12,4
92108488,2024-02-02T19:11:26.144646,19,106.57,5
92110689,2024-02-01T10:27:02.466551,4,36.47,5
92122931,2024-02-06T16:06:51.085420,6,10.07,3
92123658,2024-02-01T03:33:54.226676,21,65.40,2
92124623,2024-02-06T04:00:42.155143,13,19.40,2
92147001,2024-02-01T19:53:31.527293,13,14.83,3
92156453,2024-02-10T14:31:22.080898,28,43.65,3
92166174,2024-02-06T21:36:21.723408,12,39.72,2
92167150,2024-02-08T09:46:07.896142,13,9.51,1
92184761,2024-02-08T00:18:13.151264,12,50.69,2
92199146,2024-02-02T20:46:53.777523,10,9.45,2
92234092,2024-02-07T06:27:00.077430,15,62.29,4
92251391,2024-02-09T23:00:00.809489,2,38.69,2
92251748,2024-02-02T09:09:29.545427,2,57.56,3
92256093,2024-02-02T14:24:33.822281,1,57.76,4
92257183,2024-02-06T10:54:23.448499,27,63.16,4
92268426,2024-02-08T17:58:02.102072,28,78.87,5
92273886,2024-02-08T14:21:04.572490,1,84.00,4
92279851,2024-02-02T08:15:20.152008,18,39.34,2
92280420,2024-02-07T21:46:12.023772,18,63.11,5
92281788,2024-02-07T14:31:50.241660,24,59.13,4
92286613,2024-02-07T17:42:26.615810,24,47.56,5
92288809,2024-02-06T16:42:03.745055,15,81.34,5
92301266,2024-02-04T11:24:12.045327,30,34.00,5
92304305,2024-02-06T07:13:59.840505,5,82.08,5
92320026,2024-02-07T21:13:54.744970,29,21.79,3
92323786,2024-02-01T07:30:03.498463,4,25.58,3
92344112,2024-02-10T13:04:11.708112,29,45.77,2
92351468,2024-02-02T18:32:12.026280,30,56.96,3
92363615,2024-02-09T12:04:23.342768,18,114.44,4
92367976,2024-02-10T19:37:41.611530,1,47.26,3
92373938,2024-02-02T06:10:19.387635,23,54.44,4
92383901,2024-02-02T22:59:15.651293,6,18.33,3
92384366,2024-02-06T11:09:45.369851,18,45.68,2
92384829,2024-02-08T14:03:23.761311,27,74.83,3
92403989,2024-02-01T15:16:19.020648,26,87.12,3
92404404,2024-02-08T09:24:00.180023,1,78.11,5
92440509,2024-02-06T15:26:23.191639,15,41.27,4
92444280,2024-02-07T03:20:38.032542,21,56.15,3
92447298,2024-02-01T18:10:22.810766,24,116.90,4
92451520,2024-02-05T03:59:10.386093,12,11.18,1
92462534,2024-02-02T07:34:19.494684,17,28.27,3
92516752,2024-02-04T04:18:08.758743,25,90.16,4
92518970,2024-02-01T17:23:13.154622,20,39.20,1
92519222,2024-02-05T14:24:48.874456,23,20.25,1
92534969,2024-02-09T08:51:02.587967,8,54.77,4
92545739,2024-02-10T03:58:13.163386,28,81.51,4
92558261,2024-02-07T10:54:46.770510,28,72.54,5
92577348,2024-02-01T18:35:01.437571,13,3.91,1
92580692,2024-02-02T02:43:14.637986,17,82.05,5
92589296,2024-02-06T07:46:03.614312,7,77.77,4
92596266,2024-02-06T17:45:07.318264,26,49.64,4
92598340,2024-02-10T07:58:24.321499,2,67.06,3
92607414,2024-02-06T05:44:31.993073,9,30.74,3
92608108,2024-02-08T20:25:42.050124,5,88.05,3
92608623,2024-02-05T15:21:05.155753,17,61.65,5
92643958,2024-02-10T03:35:52.489632,28,53.87,4
92646435,2024-02-01T23:54:46.026616,29,37.86,2
92648804,2024-02-09T08:45:22.228716,18,60.19,4
92665967,2024-02-01T03:11:23.520749,27,67.18,4
92668816,2024-02-07T08:51:56.355779,9,33.44,3
92669434,2024-02-08T15:27:18.422050,24,79.83,2
92669776,2024-02-01T21:09:22.871570,19,41.30,3
92679859,2024-02-07T02:18:37.913030,19,2.76,1
92714313,2024-02-05T07:32:43.554077,7,7.10,1
92724485,2024-02-08T14:34:19.699302,30,18.69,2
92725767,2024-02-01T07:15:28.098434,4,6.62,1
92732189,2024-02-05T02:47:20.039099,15,90.09,3
92761679,2024-02-07T23:40:32.907853,8,18.78,2
92769587,2024-02-10T06:09:30.723095,5,49.00,1
92780467,2024-02-01T06:19:51.780195,25,95.22,3
92781253,2024-02-06T16:14:58.414114,28,29.85,3
92791736,2024-02-08T23:09:37.654747,6,68.80,5
92794081,2024-02-04T15:54:36.281042,13,13.45,1
92796194,2024-02-08T00:09:09.916041,16,63.09,5
92803959,2024-02-01T23:52:49.056377,22,74.16,4
92810036,2024-02-09T08:39:19.872990,24,47.01,5
92813844,2024-02-05T14:40:53.180323,24,63.98,4
92820681,2024-02-10T20:59:25.109897,7,40.60,4
92830249,2024-02-05T04:55:59.688187,7,41.39,2
92836457,2024-02-08T11:22:26.659496,20,61.57,3
92868375,2024-02-10T16:55:58.298324,22,15.99,2
92874653,2024-02-09T18:51:01.039354,18,57.34,3
92874710,2024-02-06T10:06:42.323978,29,24.84,3
92882851,2024-02-02T21:23:19.744950,2,42.25,3
92900740,2024-02-10T05:58:10.064190,9,29.67,3
92904272,2024-02-01T06:31:44.739089,6,16.16,2
92916543,2024-02-05T05:22:56.745763,28,9.35,2
92925952,2024-02-08T12:10:39.231990,30,49.66,3
92928466,2024-02-03T15:47:36.839214,14,68.33,4
92932650,2024-02-03T00:54:25.644480,13,2.19,1
92967081,2024-02-07T03:34:30.995616,17,124.98,5
92973296,2024-02-02T07:49:09.292202,28,13.32,2
92977283,2024-02-06T16:32:03.666640,11,61.82,3
92978071,2024-02-08T00:38:33.546250,5,40.54,3
92986474,2024-02-04T15:22:42.564512,29,57.44,2
92989042,2024-02-06T22:34:17.025560,17,52.47,2
93006712,2024-02-01T09:32:45.883885,28,124.92,3
93020917,2024-02-01T13:56:38.789740,25,47.15,4
93021314,2024-02-07T16:15:18.292792,27,59.09,4
93022722,2024-02-01T15:35:16.555981,2,10.78,1
93030743,2024-02-08T17:26:26.241261,23,55.94,3
93040831,2024-02-04T01:25:13.160362,27,19.02,1
93065775,2024-02-08T00:43:09.047128,28,68.54,3
93070464,2024-02-01T07:14:57.109700,28,6.56,1
93074670,2024-02-01T08:43:07.105200,6,38.30,2
93089486,2024-02-05T12:04:58.786759,18,87.31,5
93091362,2024-02-05T09:26:25.254357,18,34.72,1
93104126,2024-02-06T01:50:36.463155,6,32.94,3
93110464,2024-02-01T22:05:16.659478,16,38.45,5
93126315,2024-02-08T10:45:23.555954,19,25.27,2
93127063,2024-02-06T15:18:39.234803,13,54.01,4
93151408,2024-02-08T07:11:03.164565,20,4.47,1
93159041,2024-02-02T16:12:59.170080,8,15.64,1
93160665,2024-02-07T06:56:47.416979,19,63.71,4
93164550,2024-02-07T16:59:21.284385,22,71.55,5
93165712,2024-02-09T16:00:35.144879,28,56.23,2
93168210,2024-02-10T17:12:40.028472,15,17.29,2
93174387,2024-02-08T16:07:31.960657,28,70.29,4
93190981,2024-02-05T04:11:35.728015,26,72.95,2
93201709,2024-02-05T08:00:43.756825,12,32.78,3
93202455,2024-02-02T19:33:00.548399,16,42.06,4
93206117,2024-02-04T21:04:18.738833,30,2.92,1
93217691,2024-02-10T10:43:26.232442,25,24.64,3
93221881,2024-02-04T10:57:23.393766,11,38.78,3
93238239,2024-02-10T10:20:05.000254,3,95.09,5
93257398,2024-02-01T00:25:56.957491,7,122.78,5
93271061,2024-02-01T15:08:37.392624,28,27.85,2
93273301,2024-02-05T15:10:11.791258,4,67.29,4
93274732,2024-02-05T06:04:21.461127,16,13.64,2
93297186,2024-02-01T01:27:57.861806,6,47.23,4
93311772,2024-02-06T13:29:06.278531,2,73.88,4
93315126,2024-02-05T10:04:23.510437,9,68.52,5
93320399,2024-02-07T03:44:05.567268,30,48.90,2
93321857,2024-02-10T06:16:51.818936,12,57.88,2
93343863,2024-02-06T16:12:36.643658,11,49.80,4
93377712,2024-02-05T13:00:32.850310,9,36.51,4
93381964,2024-02-08T02:56:35.001218,30,31.74,3
93387324,2024-02-08T00:35:04.856922,2,14.11,2
93404047,2024-02-08T13:32:36.468803,28,29.39,4
93406540,2024-02-05T17:33:26.238600,15,75.90,4
93408604,2024-02-09T14:31:11.969082,13,27.95,1
93414256,2024-02-01T00:54:25.499450,12,9.20,3
93415102,2024-02-08T02:24:00.649218,16,34.98,4
93425469,2024-02-05T19:55:41.461580,6,18.06,1
93439788,2024-02-07T16:55:58.918327,23,44.91,3
93447086,2024-02-07T22:43:18.992302,8,57.43,2
93471523,2024-02-05T19:03:29.148487,27,26.37,2
93474522,2024-02-06T06:15:49.122285,29,18.20,3
93475861,2024-02-06T16:20:27.987259,15,22.89,3
93499114,2024-02-05T22:47:51.135841,28,34.58,2
93518694,2024-02-05T02:29:16.378572,21,39.36,1
93529705,2024-02-09T00:40:31.941913,26,58.69,2
93570839,2024-02-05T00:42:13.507946,17,22.55,4
93571963,2024-02-10T22:55:22.272181,29,80.96,2
93573919,2024-02-06T03:30:50.611441,7,38.12,4
93578967,2024-02-06T11:32:40.077236,17,54.82,3
93627002,2024-02-07T21:33:55.496190,12,13.24,1
93631230,2024-02-06T14:28:45.291033,18,55.05,2
93633137,2024-02-10T04:12:51.958497,3,71.78,2
93634770,2024-02-06T02:20:33.661911,11,57.17,4
93654140,2024-02-05T17:45:02.213162,22,21.42,2
93654590,2024-02-08T07:58:49.311567,14,87.34,5
93655028,2024-02-05T04:25:57.748085,1,74.68,4
93656100,2024-02-04T05:45:47.189231,5,29.66,3
93672624,2024-02-01T07:05:38.528713,15,63.31,3
93693446,2024-02-06T17:39:50.708538,26,54.71,5
93697644,2024-02-08T04:51:31.091268,4,25.23,1
93715628,2024-02-05T07:03:13.954341,29,7.99,2
93748599,2024-02-05T14:19:19.491811,20,96.27,3
93759045,2024-02-10T07:21:22.082213,27,9.03,1
93765536,2024-02-02T20:27:01.358755,6,76.67,4
93769725,2024-02-03T21:11:06.276998,1,9.22,2
93770301,2024-02-05T05:33:28.348987,10,48.84,2
93772489,2024-02-01T01:31:54.527240,21,20.91,2
93792372,2024-02-08T18:07:16.862593,18,107.43,5
93809239,2024-02-04T18:36:12.085878,27,78.57,4
93829371,2024-02-06T13:47:45.963728,20,111.18,4
93830439,2024-02-05T21:36:53.976565,26,31.44,4
93832675,2024-02-08T10:53:31.789612,1,47.78,3
93844790,2024-02-01T23:42:35.075472,20,81.22,4
93863093,2024-02-08T01:38:35.015971,7,39.20,1
93864561,2024-02-01T03:26:31.241119,4,4.04,1
93866283,2024-02-06T07:03:31.496763,7,11.71,2
93880026,2024-02-08T12:32:20.285835,2,34.72,1
93898192,2024-02-06T17:44:39.828100,16,55.99,4
93899670,2024-02-07T18:45:35.043802,23,6.45,1
93915742,2024-02-05T03:51:07.321701,26,74.47,4
93917362,2024-02-02T21:06:20.572906,3,88.81,4
93918138,2024-02-02T06:00:24.603615,9,21.84,3
93922584,2024-02-07T09:34:13.307173,30,70.98,3
93923419,2024-02-06T05:16:56.531439,17,17.81,2
93926960,2024-02-07T14:23:04.990245,28,14.76,3
93930476,2024-02-10T09:37:35.154695,20,5.39,1
93935586,2024-02-06T21:50:12.015608,18,12.95,1
93938315,2024-02-06T02:56:11.506516,12,59.46,3
93943750,2024-02-06T10:49:09.629426,10,24.96,1
93948202,2024-02-10T07:39:35.757011,24,1.46,1
93976264,2024-02-08T09:29:16.990045,26,122.15,5
94003704,2024-02-05T10:26:46.809114,3,54.08,3
94033066,2024-02-08T09:35:14.075538,28,50.98,5
94036920,2024-02-04T12:44:14.079729,21,75.03,4
94082964,2024-02-01T08:54:57.315076,29,78.36,4
94113735,2024-02-04T12:32:49.555728,2,46.55,1
94119070,2024-02-10T06:52:50.383995,10,23.43,1
94119615,2024-02-01T14:52:01.604429,30,24.64,3
94132296,2024-02-02T20:16:59.335921,11,81.49,4
94134248,2024-02-01T09:34:35.065938,8,77.46,4
94150241,2024-02-08T13:41:00.836084,3,86.66,4
94163043,2024-02-06T13:28:33.474220,19,25.88,4
94177360,2024-02-05T03:11:13.597420,16,11.82,2
94180386,2024-02-06T23:12:49.457009,3,21.12,1
94185860,2024-02-05T16:58:35.705519,25,58.52,4
94189752,2024-02-07T10:41:34.233634,22,23.70,2
94195498,2024-02-07T00:58:33.789020,6,19.86,3
94225817,2024-02-10T14:54:23.954241,4,26.82,2
94230828,2024-02-07T17:52:40.995283,2,2.92,1
94232305,2024-02-01T06:56:02.336375,6,41.37,2
94235700,2024-02-07T01:09:09.941012,7,46.74,2
94244898,2024-02-02T20:34:18.674369,11,81.22,2
94255499,2024-02-06T00:39:32.308527,18,46.04,5
94273826,2024-02-01T19:53:34.716518,7,32.78,2
94274248,2024-02-08T18:25:21.150495,12,111.13,5
94303722,2024-02-06T15:57:37.481031,6,38.90,2
94305420,2024-02-06T01:23:11.882239,9,106.94,5
94312556,2024-02-06T00:10:29.076909,20,9.51,1
94321518,2024-02-05T18:08:38.991642,30,51.88,4
94325814,2024-02-01T03:39:31.021816,23,99.94,5
94332531,2024-02-02T06:54:08.461123,11,34.83,2
94333569,2024-02-06T00:11:36.706164,5,25.82,3
94339635,2024-02-01T12:09:46.577229,6,11.31,3
94355692,2024-02-10T07:30:18.503102,16,13.59,1
94370391,2024-02-10T04:32:11.122801,10,32.26,4
94396523,2024-02-07T15:20:38.926731,8,82.54,4
94411987,2024-02-06T14:47:16.049848,11,108.05,5
94424782,2024-02-02T21:29:54.891861,30,26.04,1
94455717,2024-02-10T14:32:39.639337,17,13.62,1
94472085,2024-02-01T13:00:59.731164,28,17.16,2
94473939,2024-02-06T17:58:07.203809,12,39.35,2
94480684,2024-02-06T08:32:27.920329,29,2.08,1
94481750,2024-02-02T09:20:50.286311,28,49.82,3
94483636,2024-02-05T23:49:44.587208,8,15.11,2
94517940,2024-02-07T05:14:54.362352,6,37.24,1
94533333,2024-02-10T14:50:14.322631,20,43.15,3
94539911,2024-02-06T09:36:43.391907,15,49.17,3
94541802,2024-02-08T15:07:56.988405,8,32.15,3
94542217,2024-02-08T18:10:21.412885,7,70.15,4
94560748,2024-02-01T00:35:00.964945,4,18.41,3
94568623,2024-02-01T16:59:22.649879,27,34.75,1
94570882,2024-02-08T12:58:49.175197,20,90.42,4
94576433,2024-02-09T03:55:23.389553,10,54.28,4
94581355,2024-02-09T16:08:06.342040,30,23.39,2
94600502,2024-02-06T11:37:24.385948,3,33.69,5
94601773,2024-02-08T07:06:05.293008,4,59.57,4
94621710,2024-02-10T11:15:17.626304,11,28.10,1
94626081,2024-02-09T14:03:56.112799,15,57.74,3
94635678,2024-02-01T22:07:04.295346,13,26.64,1
94644795,2024-02-02T22:44:19.862848,27,26.20,1
94675072,2024-02-09T21:30:23.932847,15,65.93,4
94677101,2024-02-06T17:30:28.563138,25,43.78,3
94677989,2024-02-01T19:37:41.233465,15,19.22,2
94700990,2024-02-05T06:00:38.227007,20,48.04,4
94711521,2024-02-10T14:40:16.288422,27,120.39,5
94712053,2024-02-03T23:02:21.864715,17,61.90,4
94730142,2024-02-08T21:38:51.156483,18,71.11,4
94738466,2024-02-06T14:23:14.477738,28,6.55,1
94744236,2024-02-07T13:32:55.165205,9,14.94,2
94772801,2024-02-06T05:14:57.739222,16,76.21,4
94777850,2024-02-05T13:35:38.258778,21,27.99,2
94787407,2024-02-05T20:34:14.511086,25,93.33,5
94812626,2024-02-06T04:49:49.972395,24,78.75,4
94813907,2024-02-09T13:26:22.949077,9,8.41,2
94831043,2024-02-01T15:25:12.991741,23,40.48,3
94864317,2024-02-06T00:47:17.992730,25,67.48,2
94866686,2024-02-03T04:22:09.535004,23,69.20,2
94872099,2024-02-02T07:21:55.029662,13,84.19,5
94876684,2024-02-03T22:49:28.116928,11,50.32,3
94892821,2024-02-06T09:38:21.520323,24,20.25,1
94894318,2024-02-08T12:18:14.071418,17,66.74,3
94896417,2024-02-01T09:59:14.506065,28,55.01,5
