order_id,product_id,quantity,unit_price,line_total
91108326,35,3,5.37,16.11
91116704,2,1,0.73,0.73
91116704,9,4,7.04,28.16
91116704,13,1,9.14,9.14
91116704,24,4,8.32,33.28
91116704,30,5,1.29,6.45
91117992,7,2,3.31,6.62
91117992,8,1,3.91,3.91
91123180,3,4,9.31,37.24
91123180,15,1,4.53,4.53
91123180,17,4,3.33,13.32
91123180,24,4,8.32,33.28
91123180,28,3,9.84,29.52
91123862,8,1,3.91,3.91
91138833,7,2,3.31,6.62
91138833,11,5,2.59,12.95
91138833,24,2,8.32,16.64
91148978,4,1,0.93,0.93
91148978,9,2,7.04,14.08
91148978,17,4,3.33,13.32
91148978,25,3,4.05,12.15
91152508,3,4,9.31,37.24
91152508,28,5,9.84,49.20
91158706,4,4,0.93,3.72
91158706,14,2,9.51,19.02
91158706,22,3,5.39,16.17
91158706,23,5,5.59,27.95
91158706,26,1,6.95,6.95
91159981,23,1,5.59,5.59
91159981,24,4,8.32,33.28
91159981,29,2,2.69,5.38
91185243,16,3,4.04,12.12
91192755,3,4,9.31,37.24
91192755,6,1,7.81,7.81
91192755,23,1,5.59,5.59
91193776,19,4,8.88,35.52
91193776,23,4,5.59,22.36
91200208,12,4,6.89,27.56
91200208,26,4,6.95,27.80
91200208,34,1,1.42,1.42
91209608,6,3,7.81,23.43
91210612,9,2,7.04,14.08
91210612,10,2,0.52,1.04
91210612,30,4,1.29,5.16
91210612,35,2,5.37,10.74
91216528,11,2,2.59,5.18
91216528,36,3,9.03,27.09
91225076,15,4,4.53,18.12
91225076,26,2,6.95,13.90
91225382,2,5,0.73,3.65
91225382,7,1,3.31,3.31
91225382,17,4,3.33,13.32
91225382,20,3,8.41,25.23
91225382,28,5,9.84,49.20
91225501,6,1,7.81,7.81
91225501,9,2,7.04,14.08
91225501,18,5,1.64,8.20
91225501,30,3,1.29,3.87
91228165,13,4,9.14,36.56
91229141,7,2,3.31,6.62
91229141,8,1,3.91,3.91
91229141,11,4,2.59,10.36
91229141,12,4,6.89,27.56
91238883,9,4,7.04,28.16
91238883,30,3,1.29,3.87
91247126,7,1,3.31,3.31
91247126,16,2,4.04,8.08
91247126,17,3,3.33,9.99
91247126,31,3,4.54,13.62
91247569,2,3,0.73,2.19
91247569,17,2,3.33,6.66
91247569,33,1,9.8,9.80
91254176,1,2,8.68,17.36
91254176,2,5,0.73,3.65
91254176,28,4,9.84,39.36
91254576,35,4,5.37,21.48
91261816,4,4,0.93,3.72
91261816,6,4,7.81,31.24
91261816,17,1,3.33,3.33
91261816,35,3,5.37,16.11
91270777,1,2,8.68,17.36
91273067,6,5,7.81,39.05
91273067,13,3,9.14,27.42
91273067,16,1,4.04,4.04
91273067,33,3,9.8,29.40
91277103,5,4,5.62,22.48
91281285,6,1,7.81,7.81
91281285,13,2,9.14,18.28
91283870,1,4,8.68,34.72
91283870,9,1,7.04,7.04
91283870,24,4,8.32,33.28
91288778,8,1,3.91,3.91
91289807,3,4,9.31,37.24
91289807,6,1,7.81,7.81
91289807,33,5,9.8,49.00
91323518,9,2,7.04,14.08
91333302,15,5,4.53,22.65
91333302,23,4,5.59,22.36
91381696,9,1,7.04,7.04
91381696,11,2,2.59,5.18
91382541,6,3,7.81,23.43
91382541,26,3,6.95,20.85
91382541,28,3,9.84,29.52
91386036,5,3,5.62,16.86
91386036,35,3,5.37,16.11
91388679,27,3,6.55,19.65
91418103,14,5,9.51,47.55
91422777,2,2,0.73,1.46
91422777,3,1,9.31,9.31
91422777,21,1,0.92,0.92
91422777,22,2,5.39,10.78
91422777,28,2,9.84,19.68
91424312,18,2,1.64,3.28
91424312,30,4,1.29,5.16
91425740,16,1,4.04,4.04
91425740,26,5,6.95,34.75
91425740,27,3,6.55,19.65
91425740,33,4,9.8,39.20
91425740,35,3,5.37,16.11
91445531,4,1,0.93,0.93
91445531,22,4,5.39,21.56
91445531,36,4,9.03,36.12
91458900,11,4,2.59,10.36
91458900,12,4,6.89,27.56
91458900,21,2,0.92,1.84
91458900,30,3,1.29,3.87
91485640,3,3,9.31,27.93
91485640,13,4,9.14,36.56
91485640,34,5,1.42,7.10
91485640,36,3,9.03,27.09
91493557,2,1,0.73,0.73
91493557,3,3,9.31,27.93
91493557,11,2,2.59,5.18
91493557,17,2,3.33,6.66
91493557,22,5,5.39,26.95
91512860,27,1,6.55,6.55
91524585,5,4,5.62,22.48
91524585,12,5,6.89,34.45
91524585,19,1,8.88,8.88
91524585,36,3,9.03,27.09
91530395,16,2,4.04,8.08
91530395,22,2,5.39,10.78
91534814,30,2,1.29,2.58
91560050,27,4,6.55,26.20
91560050,33,5,9.8,49.00
91566503,34,2,1.42,2.84
91581323,12,2,6.89,13.78
91581323,14,1,9.51,9.51
91584590,22,1,5.39,5.39
91584590,34,5,1.42,7.10
91584662,2,5,0.73,3.65
91584662,36,5,9.03,45.15
91593340,13,1,9.14,9.14
91593340,20,3,8.41,25.23
91593340,22,4,5.39,21.56
91602667,3,3,9.31,27.93
91602667,7,3,3.31,9.93
91602667,16,4,4.04,16.16
91602667,22,3,5.39,16.17
91602667,28,4,9.84,39.36
91606374,9,3,7.04,21.12
91606374,26,5,6.95,34.75
91606374,28,3,9.84,29.52
91606420,5,2,5.62,11.24
91606420,10,1,0.52,0.52
91606420,19,4,8.88,35.52
91606420,20,1,8.41,8.41
91606420,29,2,2.69,5.38
91619020,1,3,8.68,26.04
91619020,10,4,0.52,2.08
91619020,20,2,8.41,16.82
91619020,22,2,5.39,10.78
91623022,30,1,1.29,1.29
91633142,2,5,0.73,3.65
91633142,11,5,2.59,12.95
91639503,2,4,0.73,2.92
91639503,4,4,0.93,3.72
91639503,9,4,7.04,28.16
91639503,14,3,9.51,28.53
91639503,35,1,5.37,5.37
91653112,15,2,4.53,9.06
91653112,28,3,9.84,29.52
91653112,29,4,2.69,10.76
91653112,34,5,1.42,7.10
91658118,3,3,9.31,27.93
91658118,4,1,0.93,0.93
91658118,10,5,0.52,2.60
91658118,16,4,4.04,16.16
91660186,16,5,4.04,20.20
91660186,27,3,6.55,19.65
91660186,30,4,1.29,5.16
91660186,35,5,5.37,26.85
91660186,36,2,9.03,18.06
91670639,15,4,4.53,18.12
91670639,25,1,4.05,4.05
91670639,29,3,2.69,8.07
91670639,35,5,5.37,26.85
91677039,9,2,7.04,14.08
91696114,1,2,8.68,17.36
91696114,9,5,7.04,35.20
91696114,27,5,6.55,32.75
91699491,14,1,9.51,9.51
91699491,22,2,5.39,10.78
91699491,32,3,1.49,4.47
91699491,33,3,9.8,29.40
91709570,2,2,0.73,1.46
91709570,4,4,0.93,3.72
91709570,13,1,9.14,9.14
91709570,33,5,9.8,49.00
91720930,5,2,5.62,11.24
91720930,13,3,9.14,27.42
91720930,25,4,4.05,16.20
91731043,10,3,0.52,1.56
91731043,21,3,0.92,2.76
91731043,29,5,2.69,13.45
91737267,5,4,5.62,22.48
91737267,23,3,5.59,16.77
91737267,32,1,1.49,1.49
91758055,1,4,8.68,34.72
91758055,27,2,6.55,13.10
91758055,30,4,1.29,5.16
91758055,32,5,1.49,7.45
91758055,34,1,1.42,1.42
91771353,3,3,9.31,27.93
91771353,21,3,0.92,2.76
91771353,35,5,5.37,26.85
91772706,10,5,0.52,2.60
91772706,27,5,6.55,32.75
91774744,34,2,1.42,2.84
91779754,7,2,3.31,6.62
91779754,9,4,7.04,28.16
91779754,15,4,4.53,18.12
91779754,31,1,4.54,4.54
91796164,7,3,3.31,9.93
91796164,19,1,8.88,8.88
91796164,23,2,5.59,11.18
91796164,33,3,9.8,29.40
91796164,36,4,9.03,36.12
91805938,2,5,0.73,3.65
91805938,7,4,3.31,13.24
91805938,11,4,2.59,10.36
91805938,26,5,6.95,34.75
91805938,32,3,1.49,4.47
91812548,12,4,6.89,27.56
91812548,28,2,9.84,19.68
91812548,35,1,5.37,5.37
91814148,4,2,0.93,1.86
91818786,12,2,6.89,13.78
91818786,14,2,9.51,19.02
91818786,15,3,4.53,13.59
91818786,35,4,5.37,21.48
91845214,7,4,3.31,13.24
91845214,10,1,0.52,0.52
91845214,25,3,4.05,12.15
91869798,3,4,9.31,37.24
91869798,10,4,0.52,2.08
91875639,1,1,8.68,8.68
91875639,3,5,9.31,46.55
91875639,27,2,6.55,13.10
91883715,27,2,6.55,13.10
91892580,1,1,8.68,8.68
91892580,7,4,3.31,13.24
91892580,9,3,7.04,21.12
91892580,13,4,9.14,36.56
91894303,15,1,4.53,4.53
91894303,21,5,0.92,4.60
91894303,23,3,5.59,16.77
91894303,30,4,1.29,5.16
91898797,17,1,3.33,3.33
91899563,5,2,5.62,11.24
91899563,22,4,5.39,21.56
91899563,27,5,6.55,32.75
91899563,29,4,2.69,10.76
91899563,35,4,5.37,21.48
91905327,2,1,0.73,0.73
91905327,11,4,2.59,10.36
91905327,26,3,6.95,20.85
91909371,22,3,5.39,16.17
91909371,23,1,5.59,5.59
91909371,32,1,1.49,1.49
91915907,36,2,9.03,18.06
91921851,1,2,8.68,17.36
91921851,16,2,4.04,8.08
91935658,7,3,3.31,9.93
91935658,21,4,0.92,3.68
91935658,23,4,5.59,22.36
91948282,27,1,6.55,6.55
91952054,12,3,6.89,20.67
91954025,8,1,3.91,3.91
91954025,14,4,9.51,38.04
91954025,25,4,4.05,16.20
91954025,26,2,6.95,13.90
91954025,31,5,4.54,22.70
91967349,10,5,0.52,2.60
91967349,15,5,4.53,22.65
91967349,22,4,5.39,21.56
91967349,23,3,5.59,16.77
91967349,30,4,1.29,5.16
92001045,14,1,9.51,9.51
92006052,23,4,5.59,22.36
92006473,7,1,3.31,3.31
92006473,8,3,3.91,11.73
92006473,24,3,8.32,24.96
92006473,30,4,1.29,5.16
92007822,15,3,4.53,13.59
92007822,23,2,5.59,11.18
92007822,25,3,4.05,12.15
92045825,15,4,4.53,18.12
92045825,32,4,1.49,5.96
92045825,34,2,1.42,2.84
92045825,35,1,5.37,5.37
92048507,3,2,9.31,18.62
92048507,5,2,5.62,11.24
92048507,9,4,7.04,28.16
92048507,11,2,2.59,5.18
92051635,7,1,3.31,3.31
92051635,18,5,1.64,8.20
92051635,19,3,8.88,26.64
92051635,23,3,5.59,16.77
92051635,27,4,6.55,26.20
92055566,7,2,3.31,6.62
92055566,16,1,4.04,4.04
92055566,25,3,4.05,12.15
92055566,31,2,4.54,9.08
92055626,16,5,4.04,20.20
92055626,17,2,3.33,6.66
92055626,26,5,6.95,34.75
92068528,8,2,3.91,7.82
92068528,17,2,3.33,6.66
92068528,27,3,6.55,19.65
92068528,28,1,9.84,9.84
92075572,15,1,4.53,4.53
92075572,34,1,1.42,1.42
92075756,3,4,9.31,37.24
92075756,17,4,3.33,13.32
92075756,23,4,5.59,22.36
92075756,25,2,4.05,8.10
92090708,24,3,8.32,24.96
92090708,28,4,9.84,39.36
92090708,31,5,4.54,22.70
92107072,8,1,3.91,3.91
92107072,19,4,8.88,35.52
92107072,28,1,9.84,9.84
92107072,35,5,5.37,26.85
92108488,3,5,9.31,46.55
92108488,8,5,3.91,19.55
92108488,9,5,7.04,35.20
92108488,29,1,2.69,2.69
92108488,30,2,1.29,2.58
92110689,2,1,0.73,0.73
92110689,9,1,7.04,7.04
92110689,17,5,3.33,16.65
92110689,29,4,2.69,10.76
92110689,30,1,1.29,1.29
92122931,29,1,2.69,2.69
92122931,32,4,1.49,5.96
92122931,34,1,1.42,1.42
92123658,3,4,9.31,37.24
92123658,9,4,7.04,28.16
92124623,5,1,5.62,5.62
92124623,12,2,6.89,13.78
92147001,4,3,0.93,2.79
92147001,15,2,4.53,9.06
92147001,32,2,1.49,2.98
92156453,3,2,9.31,18.62
92156453,8,1,3.91,3.91
92156453,9,3,7.04,21.12
92166174,1,2,8.68,17.36
92166174,23,4,5.59,22.36
92167150,14,1,9.51,9.51
92184761,28,5,9.84,49.20
92184761,32,1,1.49,1.49
92199146,10,2,0.52,1.04
92199146,20,1,8.41,8.41
92234092,1,4,8.68,34.72
92234092,10,2,0.52,1.04
92234092,15,4,4.53,18.12
92234092,20,1,8.41,8.41
92251391,3,3,9.31,27.93
92251391,29,4,2.69,10.76
92251748,7,5,3.31,16.55
92251748,13,3,9.14,27.42
92251748,15,3,4.53,13.59
92256093,19,1,8.88,8.88
92256093,23,1,5.59,5.59
92256093,25,4,4.05,16.20
92256093,36,3,9.03,27.09
92257183,3,2,9.31,18.62
92257183,10,1,0.52,0.52
92257183,24,4,8.32,33.28
92257183,35,2,5.37,10.74
92268426,5,5,5.62,28.10
92268426,8,2,3.91,7.82
92268426,14,2,9.51,19.02
92268426,21,4,0.92,3.68
92268426,25,5,4.05,20.25
92273886,3,4,9.31,37.24
92273886,9,3,7.04,21.12
92273886,28,2,9.84,19.68
92273886,32,4,1.49,5.96
92279851,24,2,8.32,16.64
92279851,31,5,4.54,22.70
92280420,3,4,9.31,37.24
92280420,4,3,0.93,2.79
92280420,21,1,0.92,0.92
92280420,22,1,5.39,5.39
92280420,23,3,5.59,16.77
92281788,1,1,8.68,8.68
92281788,5,5,5.62,28.10
92281788,17,4,3.33,13.32
92281788,36,1,9.03,9.03
92286613,2,4,0.73,2.92
92286613,4,3,0.93,2.79
92286613,11,5,2.59,12.95
92286613,15,4,4.53,18.12
92286613,22,2,5.39,10.78
92288809,5,3,5.62,16.86
92288809,8,5,3.91,19.55
92288809,10,2,0.52,1.04
92288809,11,3,2.59,7.77
92288809,36,4,9.03,36.12
92301266,4,3,0.93,2.79
92301266,5,2,5.62,11.24
92301266,7,2,3.31,6.62
92301266,11,1,2.59,2.59
92301266,29,4,2.69,10.76
92304305,10,4,0.52,2.08
92304305,18,3,1.64,4.92
92304305,19,2,8.88,17.76
92304305,24,1,8.32,8.32
92304305,33,5,9.8,49.00
92320026,22,2,5.39,10.78
92320026,24,1,8.32,8.32
92320026,29,1,2.69,2.69
92323786,2,2,0.73,1.46
92323786,25,5,4.05,20.25
92323786,30,3,1.29,3.87
92344112,4,4,0.93,3.72
92344112,20,5,8.41,42.05
92351468,11,1,2.59,2.59
92351468,13,3,9.14,27.42
92351468,22,5,5.39,26.95
92363615,13,5,9.14,45.70
92363615,29,1,2.69,2.69
92363615,33,4,9.8,39.20
92363615,35,5,5.37,26.85
92367976,12,2,6.89,13.78
92367976,22,2,5.39,10.78
92367976,31,5,4.54,22.70
92373938,7,4,3.31,13.24
92373938,10,1,0.52,0.52
92373938,19,4,8.88,35.52
92373938,30,4,1.29,5.16
92383901,18,1,1.64,1.64
92383901,25,3,4.05,12.15
92383901,31,1,4.54,4.54
92384366,12,4,6.89,27.56
92384366,15,4,4.53,18.12
92384829,9,5,7.04,35.20
92384829,11,2,2.59,5.18
92384829,12,5,6.89,34.45
92403989,24,2,8.32,16.64
92403989,33,5,9.8,49.00
92403989,35,4,5.37,21.48
92404404,1,1,8.68,8.68
92404404,20,3,8.41,25.23
92404404,21,4,0.92,3.68
92404404,23,4,5.59,22.36
92404404,31,4,4.54,18.16
92440509,7,4,3.31,13.24
92440509,15,3,4.53,13.59
92440509,21,4,0.92,3.68
92440509,29,4,2.69,10.76
92444280,5,2,5.62,11.24
92444280,35,5,5.37,26.85
92444280,36,2,9.03,18.06
92447298,8,5,3.91,19.55
92447298,14,5,9.51,47.55
92447298,16,4,4.04,16.16
92447298,20,4,8.41,33.64
92451520,23,2,5.59,11.18
92462534,11,3,2.59,7.77
92462534,20,2,8.41,16.82
92462534,21,4,0.92,3.68
92516752,23,5,5.59,27.95
92516752,24,4,8.32,33.28
92516752,32,5,1.49,7.45
92516752,35,4,5.37,21.48
92518970,33,4,9.8,39.20
92519222,25,5,4.05,20.25
92534969,10,4,0.52,2.08
92534969,12,3,6.89,20.67
92534969,15,4,4.53,18.12
92534969,26,2,6.95,13.90
92545739,7,1,3.31,3.31
92545739,8,2,3.91,7.82
92545739,20,3,8.41,25.23
92545739,36,5,9.03,45.15
92558261,10,4,0.52,2.08
92558261,12,3,6.89,20.67
92558261,16,3,4.04,12.12
92558261,18,3,1.64,4.92
92558261,27,5,6.55,32.75
92577348,8,1,3.91,3.91
92580692,9,2,7.04,14.08
92580692,15,3,4.53,13.59
92580692,24,4,8.32,33.28
92580692,28,2,9.84,19.68
92580692,34,1,1.42,1.42
92589296,2,1,0.73,0.73
92589296,15,4,4.53,18.12
92589296,28,3,9.84,29.52
92589296,33,3,9.8,29.40
92596266,11,2,2.59,5.18
92596266,15,5,4.53,22.65
92596266,19,2,8.88,17.76
92596266,25,1,4.05,4.05
92598340,16,5,4.04,20.20
92598340,35,2,5.37,10.74
92598340,36,4,9.03,36.12
92607414,15,4,4.53,18.12
92607414,17,2,3.33,6.66
92607414,32,4,1.49,5.96
92608108,15,5,4.53,22.65
92608108,27,4,6.55,26.20
92608108,33,4,9.8,39.20
92608623,2,5,0.73,3.65
92608623,7,3,3.31,9.93
92608623,9,2,7.04,14.08
92608623,28,3,9.84,29.52
92608623,32,3,1.49,4.47
92643958,11,5,2.59,12.95
92643958,17,2,3.33,6.66
92643958,20,3,8.41,25.23
92643958,36,1,9.03,9.03
92646435,6,4,7.81,31.24
92646435,7,2,3.31,6.62
92648804,8,1,3.91,3.91
92648804,24,3,8.32,24.96
92648804,28,1,9.84,9.84
92648804,35,4,5.37,21.48
92665967,9,5,7.04,35.20
92665967,11,3,2.59,7.77
92665967,19,2,8.88,17.76
92665967,30,5,1.29,6.45
92668816,13,3,9.14,27.42
92668816,15,1,4.53,4.53
92668816,32,1,1.49,1.49
92669434,3,5,9.31,46.55
92669434,24,4,8.32,33.28
92669776,5,5,5.62,28.10
92669776,8,2,3.91,7.82
92669776,29,2,2.69,5.38
92679859,21,3,0.92,2.76
92714313,34,5,1.42,7.10
92724485,30,2,1.29,2.58
92724485,35,3,5.37,16.11
92725767,7,2,3.31,6.62
92732189,13,4,9.14,36.56
92732189,24,4,8.32,33.28
92732189,25,5,4.05,20.25
92761679,27,2,6.55,13.10
92761679,34,4,1.42,5.68
92769587,33,5,9.8,49.00
92780467,14,5,9.51,47.55
92780467,19,4,8.88,35.52
92780467,25,3,4.05,12.15
92781253,18,2,1.64,3.28
92781253,30,3,1.29,3.87
92781253,31,5,4.54,22.70
92791736,4,3,0.93,2.79
92791736,14,3,9.51,28.53
92791736,21,5,0.92,4.60
92791736,23,3,5.59,16.77
92791736,35,3,5.37,16.11
92794081,29,5,2.69,13.45
92796194,2,2,0.73,1.46
92796194,3,3,9.31,27.93
92796194,16,3,4.04,12.12
92796194,25,4,4.05,16.20
92796194,29,2,2.69,5.38
92803959,25,3,4.05,12.15
92803959,28,4,9.84,39.36
92803959,31,3,4.54,13.62
92803959,36,1,9.03,9.03
92810036,15,3,4.53,13.59
92810036,19,1,8.88,8.88
92810036,20,1,8.41,8.41
92810036,22,1,5.39,5.39
92810036,35,2,5.37,10.74
92813844,4,4,0.93,3.72
92813844,6,2,7.81,15.62
92813844,13,4,9.14,36.56
92813844,16,2,4.04,8.08
92820681,2,5,0.73,3.65
92820681,7,2,3.31,6.62
92820681,8,5,3.91,19.55
92820681,22,2,5.39,10.78
92830249,16,4,4.04,16.16
92830249,20,3,8.41,25.23
92836457,12,3,6.89,20.67
92836457,19,4,8.88,35.52
92836457,29,2,2.69,5.38
92868375,8,3,3.91,11.73
92868375,34,3,1.42,4.26
92874653,1,4,8.68,34.72
92874653,15,3,4.53,13.59
92874653,36,1,9.03,9.03
92874710,7,4,3.31,13.24
92874710,18,2,1.64,3.28
92874710,24,1,8.32,8.32
92882851,18,3,1.64,4.92
92882851,24,4,8.32,33.28
92882851,25,1,4.05,4.05
92900740,10,5,0.52,2.60
92900740,23,1,5.59,5.59
92900740,35,4,5.37,21.48
92904272,5,2,5.62,11.24
92904272,18,3,1.64,4.92
92916543,17,2,3.33,6.66
92916543,29,1,2.69,2.69
92925952,4,1,0.93,0.93
92925952,14,3,9.51,28.53
92925952,16,5,4.04,20.20
92928466,7,2,3.31,6.62
92928466,17,3,3.33,9.99
92928466,19,4,8.88,35.52
92928466,25,4,4.05,16.20
92932650,2,3,0.73,2.19
92967081,3,3,9.31,27.93
92967081,9,3,7.04,21.12
92967081,14,3,9.51,28.53
92967081,26,4,6.95,27.80
92967081,33,2,9.8,19.60
92973296,5,2,5.62,11.24
92973296,10,4,0.52,2.08
92977283,8,2,3.91,7.82
92977283,26,4,6.95,27.80
92977283,27,4,6.55,26.20
92978071,3,1,9.31,9.31
92978071,11,5,2.59,12.95
92978071,13,2,9.14,18.28
92986474,6,4,7.81,31.24
92986474,27,4,6.55,26.20
92989042,19,5,8.88,44.40
92989042,29,3,2.69,8.07
93006712,13,4,9.14,36.56
93006712,28,4,9.84,39.36
93006712,33,5,9.8,49.00
93020917,17,5,3.33,16.65
93020917,24,3,8.32,24.96
93020917,25,1,4.05,4.05
93020917,32,1,1.49,1.49
93021314,12,3,6.89,20.67
93021314,21,1,0.92,0.92
93021314,25,2,4.05,8.10
93021314,33,3,9.8,29.40
93022722,22,2,5.39,10.78
93030743,1,2,8.68,17.36
93030743,15,2,4.53,9.06
93030743,28,3,9.84,29.52
93040831,14,2,9.51,19.02
93065775,6,5,7.81,39.05
93065775,8,3,3.91,11.73
93065775,19,2,8.88,17.76
93070464,18,4,1.64,6.56
93074670,20,2,8.41,16.82
93074670,35,4,5.37,21.48
93089486,17,5,3.33,16.65
93089486,24,2,8.32,16.64
93089486,28,1,9.84,9.84
93089486,31,5,4.54,22.70
93089486,35,4,5.37,21.48
93091362,1,4,8.68,34.72
93104126,2,1,0.73,0.73
93104126,4,5,0.93,4.65
93104126,12,4,6.89,27.56
93110464,1,2,8.68,17.36
93110464,7,4,3.31,13.24
93110464,10,2,0.52,1.04
93110464,22,1,5.39,5.39
93110464,34,1,1.42,1.42
93126315,6,3,7.81,23.43
93126315,21,2,0.92,1.84
93127063,11,4,2.59,10.36
93127063,24,4,8.32,33.28
93127063,30,1,1.29,1.29
93127063,31,2,4.54,9.08
93151408,32,3,1.49,4.47
93159041,8,4,3.91,15.64
93160665,9,2,7.04,14.08
93160665,23,1,5.59,5.59
93160665,24,4,8.32,33.28
93160665,29,4,2.69,10.76
93164550,5,3,5.62,16.86
93164550,9,2,7.04,14.08
93164550,18,4,1.64,6.56
93164550,22,5,5.39,26.95
93164550,34,5,1.42,7.10
93165712,26,5,6.95,34.75
93165712,35,4,5.37,21.48
93168210,19,1,8.88,8.88
93168210,20,1,8.41,8.41
93174387,8,4,3.91,15.64
93174387,9,5,7.04,35.20
93174387,18,2,1.64,3.28
93174387,22,3,5.39,16.17
93190981,26,4,6.95,27.80
93190981,36,5,9.03,45.15
93201709,1,3,8.68,26.04
93201709,10,3,0.52,1.56
93201709,11,2,2.59,5.18
93202455,5,2,5.62,11.24
93202455,7,4,3.31,13.24
93202455,14,1,9.51,9.51
93202455,29,3,2.69,8.07
93206117,2,4,0.73,2.92
93217691,4,5,0.93,4.65
93217691,9,1,7.04,7.04
93217691,11,5,2.59,12.95
93221881,6,1,7.81,7.81
93221881,15,5,4.53,22.65
93221881,24,1,8.32,8.32
93238239,3,5,9.31,46.55
93238239,8,3,3.91,11.73
93238239,29,4,2.69,10.76
93238239,30,5,1.29,6.45
93238239,33,2,9.8,19.60
93257398,6,5,7.81,39.05
93257398,14,4,9.51,38.04
93257398,20,3,8.41,25.23
93257398,25,4,4.05,16.20
93257398,34,3,1.42,4.26
93271061,18,5,1.64,8.20
93271061,27,3,6.55,19.65
93273301,2,2,0.73,1.46
93273301,6,1,7.81,7.81
93273301,19,5,8.88,44.40
93273301,31,3,4.54,13.62
93274732,2,5,0.73,3.65
93274732,17,3,3.33,9.99
93297186,20,1,8.41,8.41
93297186,25,1,4.05,4.05
93297186,33,3,9.8,29.40
93297186,35,1,5.37,5.37
93311772,19,1,8.88,8.88
93311772,22,1,5.39,5.39
93311772,25,5,4.05,20.25
93311772,28,4,9.84,39.36
93315126,5,3,5.62,16.86
93315126,6,2,7.81,15.62
93315126,15,1,4.53,4.53
93315126,29,5,2.69,13.45
93315126,36,2,9.03,18.06
93320399,13,3,9.14,27.42
93320399,35,4,5.37,21.48
93321857,19,4,8.88,35.52
93321857,23,4,5.59,22.36
93343863,11,1,2.59,2.59
93343863,22,5,5.39,26.95
93343863,23,2,5.59,11.18
93343863,31,2,4.54,9.08
93377712,1,2,8.68,17.36
93377712,4,4,0.93,3.72
93377712,23,1,5.59,5.59
93377712,28,1,9.84,9.84
93381964,18,4,1.64,6.56
93381964,20,1,8.41,8.41
93381964,23,3,5.59,16.77
93387324,14,1,9.51,9.51
93387324,21,5,0.92,4.60
93404047,4,3,0.93,2.79
93404047,21,2,0.92,1.84
93404047,30,4,1.29,5.16
93404047,33,2,9.8,19.60
93406540,1,4,8.68,34.72
93406540,4,1,0.93,0.93
93406540,5,5,5.62,28.10
93406540,25,3,4.05,12.15
93408604,23,5,5.59,27.95
93414256,2,1,0.73,0.73
93414256,21,5,0.92,4.60
93414256,30,3,1.29,3.87
93415102,8,3,3.91,11.73
93415102,27,2,6.55,13.10
93415102,32,3,1.49,4.47
93415102,34,4,1.42,5.68
93425469,36,2,9.03,18.06
93439788,9,1,7.04,7.04
93439788,22,2,5.39,10.78
93439788,36,3,9.03,27.09
93447086,8,3,3.91,11.73
93447086,13,5,9.14,45.70
93471523,5,3,5.62,16.86
93471523,14,1,9.51,9.51
93474522,29,2,2.69,5.38
93474522,32,5,1.49,7.45
93474522,35,1,5.37,5.37
93475861,16,1,4.04,4.04
93475861,22,2,5.39,10.78
93475861,29,3,2.69,8.07
93499114,27,2,6.55,13.10
93499114,35,4,5.37,21.48
93518694,28,4,9.84,39.36
93529705,20,5,8.41,42.05
93529705,24,2,8.32,16.64
93570839,4,4,0.93,3.72
93570839,5,1,5.62,5.62
93570839,8,2,3.91,7.82
93570839,22,1,5.39,5.39
93571963,24,5,8.32,41.60
93571963,28,4,9.84,39.36
93573919,3,1,9.31,9.31
93573919,10,2,0.52,1.04
93573919,21,1,0.92,0.92
93573919,35,5,5.37,26.85
93578967,3,2,9.31,18.62
93578967,5,2,5.62,11.24
93578967,24,3,8.32,24.96
93627002,7,4,3.31,13.24
93631230,5,5,5.62,28.10
93631230,22,5,5.39,26.95
93633137,3,5,9.31,46.55
93633137,20,3,8.41,25.23
93634770,5,4,5.62,22.48
93634770,10,3,0.52,1.56
93634770,28,2,9.84,19.68
93634770,29,5,2.69,13.45
93654140,20,2,8.41,16.82
93654140,21,5,0.92,4.60
93654590,11,4,2.59,10.36
93654590,27,3,6.55,19.65
93654590,30,5,1.29,6.45
93654590,33,3,9.8,29.40
93654590,35,4,5.37,21.48
93655028,6,3,7.81,23.43
93655028,14,3,9.51,28.53
93655028,16,4,4.04,16.16
93655028,18,4,1.64,6.56
93656100,11,4,2.59,10.36
93656100,31,3,4.54,13.62
93656100,34,4,1.42,5.68
93672624,10,1,0.52,0.52
93672624,15,3,4.53,13.59
93672624,28,5,9.84,49.20
93693446,4,1,0.93,0.93
93693446,9,3,7.04,21.12
93693446,17,1,3.33,3.33
93693446,25,5,4.05,20.25
93693446,31,2,4.54,9.08
93697644,20,3,8.41,25.23
93715628,10,5,0.52,2.60
93715628,22,1,5.39,5.39
93748599,3,5,9.31,46.55
93748599,11,4,2.59,10.36
93748599,28,4,9.84,39.36
93759045,36,1,9.03,9.03
93765536,5,1,5.62,5.62
93765536,12,1,6.89,6.89
93765536,24,3,8.32,24.96
93765536,33,4,9.8,39.20
93769725,11,2,2.59,5.18
93769725,16,1,4.04,4.04
93770301,14,5,9.51,47.55
93770301,30,1,1.29,1.29
93772489,6,1,7.81,7.81
93772489,27,2,6.55,13.10
93792372,10,3,0.52,1.56
93792372,11,1,2.59,2.59
93792372,31,4,4.54,18.16
93792372,33,5,9.8,49.00
93792372,36,4,9.03,36.12
93809239,5,5,5.62,28.10
